ticker,sector,industry,earnings_date,sentiment_score,financial_quality_score,valuation_score,leverage_score,forecast_score,risk_score_combined,predicted_return,lower_bound,upper_bound,interval_width,sentiment_pct,financial_pct,forecast_pct,valuation_pct,leverage_pct,risk_pct,overall_score,overall_rank_in_sector,peer_count,rank_percentile,recommendation,sector_avg_sentiment,sector_avg_financial_quality,sector_avg_forecast,sector_avg_risk,sector_avg_overall_score,sentiment_vs_sector,financial_vs_sector,forecast_vs_sector,risk_vs_sector
SLB,Energy,Oil & Gas Equipment & Services,2022-07-22,0.6972557482401998,0.11973400000000001,-16.68748,-42.515,0.03940361464326345,0.31640405873313626,0.0169482728636428,-0.1482202582575512,0.2818984913411146,0.4301187495986659,0.9897959183673469,0.3877551020408163,0.8163265306122449,0.29591836734693877,0.673469387755102,0.19387755102040816,0.6852040816326531,7.0,98,0.9387755102040817,Hold,0.26126815719500146,0.17368236753387753,0.009115159979107135,0.42665455251313966,0.5040816326530612,0.4359875910451983,-0.05394836753387752,0.007833112884535665,-0.1102504937800034
STNG,Energy,Oil & Gas Midstream,2022-02-14,0.18411716823783375,0.37701199,-11.881506,-17.044,0.07885278730335449,0.401211195026731,0.0306601509848025,-0.1287077952435728,0.2601189435508703,0.3888267387944432,0.32653061224489793,0.8979591836734694,0.9489795918367347,0.5816326530612245,0.8877551020408163,0.6020408163265306,0.68265306122449,8.0,98,0.9285714285714286,Hold,0.26126815719500146,0.17368236753387753,0.009115159979107135,0.42665455251313966,0.5040816326530612,-0.07715098895716771,0.2033296224661225,0.021544991005695367,-0.025443357486408635
CNQ,Energy,Oil & Gas E&P,2021-11-04,0.4559070570326068,0.2468900014,-12.286887,-44.85,0.026306235450643145,0.3947699782729816,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9387755102040817,0.7244897959183674,0.4846938775510204,0.5306122448979592,0.6428571428571429,0.5510204081632653,0.6749999999999999,9.0,98,0.9183673469387755,Hold,0.26126815719500146,0.17368236753387753,0.009115159979107135,0.42665455251313966,0.5040816326530612,0.19463889983760535,0.07320763386612247,0.0013048698537986656,-0.03188457424015806
ARLP,Energy,Thermal Coal,2023-01-30,0.28061603913313815,0.1599140032,-9.225455,-28.491,0.03855105620648911,0.3512481363168451,0.0160909837782275,-0.1652666963531115,0.2521264132152532,0.4173931095683647,0.5714285714285714,0.4897959183673469,0.7959183673469388,0.8061224489795918,0.7959183673469388,0.32653061224489793,0.6520408163265307,10.0,98,0.9081632653061225,Hold,0.26126815719500146,0.17368236753387753,0.009115159979107135,0.42665455251313966,0.5040816326530612,0.01934788193813669,-0.013768364333877542,0.006975823799120364,-0.07540641619629457
TW,Financial Services,Capital Markets,2023-02-02,0.6505604061291299,0.414238002,-21.823753,-1.954,0.10535164063188006,0.3253450957899154,0.0284675581497058,-0.1032203513654534,0.1669933123926289,0.2702136637580824,0.9964028776978417,0.9100719424460432,0.8273381294964028,0.039568345323741004,0.9892086330935251,0.2805755395683453,0.8169064748201438,1.0,278,1.0,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.3710853345161837,0.13873175743488486,0.013147737329482559,-0.1255846591284323
PYPL,Financial Services,Credit Services,2022-11-03,0.639542663805198,0.207508006,-7.2013674,-58.28,0.045325209406691595,0.3004202446015653,0.0167594599203751,-0.14618143442318,0.2235777970188133,0.3697592314419934,0.9928057553956835,0.6438848920863309,0.6834532374100719,0.8309352517985612,0.6942446043165468,0.22302158273381295,0.7760791366906477,2.0,278,0.9964028776978417,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.36006759219225176,-0.06799823856511514,0.0014396391001518585,-0.1505095103167824
V,Financial Services,Credit Services,2023-01-26,0.5085944205000299,0.592690008,-21.868639,-67.233,0.06470307238316239,0.271416022929095,0.0111950554182342,-0.0965373378390254,0.0764836687812889,0.1730210066203143,0.9100719424460432,0.9892086330935251,0.7194244604316546,0.03597122302158273,0.6726618705035972,0.1618705035971223,0.7733812949640286,3.0,278,0.9928057553956835,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.22911934888708368,0.3171837634348849,-0.004124765401989042,-0.1795137319892527
HRZN,Financial Services,Asset Management,2022-05-04,0.555010876469858,0.415252,-5.6452036,-133.937,0.06537518530737671,0.4156842335344302,0.0151474239584443,-0.1187947382636244,0.1129041626578819,0.2316989009215063,0.9460431654676259,0.9136690647482014,0.7230215827338129,0.9064748201438849,0.14028776978417265,0.564748201438849,0.7577338129496405,4.0,278,0.9892086330935251,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.2755358048569118,0.13974575543488488,-0.00017239686177894162,-0.03524552138391751
FUTU,Financial Services,Capital Markets,2022-08-30,0.2667758350364051,0.47372200600000003,-7.4650054,-54.246,0.10051856015334562,0.30097647405797046,0.036621569005453,-0.1189319950992568,0.2453934432180562,0.3643254383173131,0.4676258992805755,0.960431654676259,0.802158273381295,0.8165467625899281,0.7086330935251799,0.22661870503597123,0.7473021582733812,5.0,278,0.9856115107913669,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,-0.012699236576541095,0.1982157614348849,0.021301748185229757,-0.14995328086037724
MA,Financial Services,Credit Services,2023-01-26,0.4628090550466436,0.92764,-21.745344,-282.059,0.11050027612780998,0.26947220719897524,0.0209479864001168,-0.0832411310270413,0.1063319328050466,0.189573063832088,0.8525179856115108,0.9964028776978417,0.8309352517985612,0.04316546762589928,0.0539568345323741,0.15827338129496402,0.7223021582733813,6.0,278,0.9820143884892086,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.1833339834336974,0.6521337554348849,0.005628165579893558,-0.18145754771937245
NMIH,Financial Services,Insurance - Specialty,2021-11-02,0.4374739358344829,0.4524640000000001,-6.7762456,-16.168,0.026306235450643145,0.4991950700422994,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.8165467625899281,0.9532374100719424,0.381294964028777,0.8633093525179856,0.9136690647482014,0.8093525179856115,0.7154676258992807,7.0,278,0.9784172661870504,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.1579988642215367,0.17695775543488496,-0.004899790987317441,0.04826531512395171
BLK,Financial Services,Asset Management,2023-01-13,0.4311955468024916,0.24487999880000003,-16.666948,-23.635,0.09803044822619318,0.32182939453389175,0.0193374711554908,-0.0624201941158373,0.1348386522420204,0.1972588463578578,0.8057553956834532,0.7266187050359713,0.7949640287769785,0.10071942446043165,0.8669064748201439,0.27697841726618705,0.7111510791366906,8.0,278,0.9748201438848921,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.1517204751895454,-0.030626245765115107,0.004017650335267558,-0.12910036038445594
HCI,Financial Services,Insurance - Property & Casualty,2021-11-09,0.41873540993557373,0.38009200800000004,-8.708287,-5.746,0.026306235450643145,0.3966377079498922,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.7769784172661871,0.8741007194244604,0.381294964028777,0.7122302158273381,0.9712230215827338,0.48201438848920863,0.7091726618705037,9.0,278,0.9712230215827338,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.13926033832262752,0.1045857634348849,-0.004899790987317441,-0.054292046968455465
MSCI,Financial Services,Financial Data & Stock Exchanges,2023-01-31,0.5065375108990946,0.41540000279999995,-26.995047,-72.097,0.07718739719318808,0.3977757934355628,0.0170292571891796,-0.0819954858393823,0.1386257634969699,0.2206212493363523,0.9028776978417267,0.9172661870503597,0.7410071942446043,0.02158273381294964,0.4442446043165468,0.49640287769784175,0.7001798561151079,10.0,278,0.9676258992805755,Buy,0.2794750716129462,0.27550624456511513,0.015319820820223241,0.4509297549183477,0.5014388489208633,0.2270624392861484,0.1398937582348848,0.0017094363689563602,-0.053153961482784895
SNY,Healthcare,Drug Manufacturers - General,2023-02-03,0.46229370477941023,0.23911001399999998,-8.459958,-27.372,0.06880320647453371,0.3374304525299527,0.0127540800567883,-0.0853421228883997,0.1000273083793493,0.1853694312677491,0.9060402684563759,0.7953020134228188,0.9496644295302014,0.6040268456375839,0.6845637583892618,0.3523489932885906,0.8088926174496645,1.0,298,1.0,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.20770717666082417,2.6674454643314025,0.013384335931874294,-0.13513643655492308
BSX,Healthcare,Medical Devices,2022-07-27,0.5766019199950367,0.2551520012,-13.1311455,-42.25,0.03611223620677716,0.3463277949064201,0.0088233913018034,-0.1004166407928612,0.14391481348333,0.2443314542761913,0.9563758389261745,0.8187919463087249,0.8624161073825504,0.436241610738255,0.6073825503355704,0.37583892617449666,0.7830536912751678,2.0,298,0.9966442953020134,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.3220153918764507,2.6834874515314024,0.009453647176889393,-0.1262390941784557
GMED,Healthcare,Medical Devices,2022-11-08,0.5712556628447218,0.260416,-16.01851,-2.45,0.050908812330396874,0.5302204728806315,0.0153108332611864,-0.1323425608272774,0.1684065953896755,0.300749156216953,0.9530201342281879,0.8322147651006712,0.9060402684563759,0.32550335570469796,0.9362416107382551,0.7583892617449665,0.7778523489932886,3.0,298,0.9932885906040269,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.3166691347261358,2.6887514503314023,0.015941089136272395,0.05765358379575569
NVO,Healthcare,Drug Manufacturers - General,2023-02-01,0.3964849600130414,0.545251998,-12.7427,-72.086,0.05446803377502814,0.42933372626188876,0.008264417928792,-0.0826744029504821,0.0690542879527532,0.1517286909032353,0.7986577181208053,0.9798657718120806,0.9161073825503355,0.47315436241610737,0.4664429530201342,0.6040268456375839,0.7614093959731543,4.0,298,0.9899328859060402,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.14189843189445533,2.9735874483314024,0.008894673803877992,-0.043233162822987004
MDT,Healthcare,Medical Devices,2022-11-22,0.4119649992936394,0.22704401179999997,-12.789073,-57.06,0.05817415202757933,0.3221473305851677,0.014785993021622,-0.0931851551000246,0.1609815896160861,0.2541667447161108,0.8322147651006712,0.7751677852348994,0.9295302013422819,0.4697986577181208,0.5503355704697986,0.28859060402684567,0.7609060402684564,5.0,298,0.9865771812080537,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.15737847117505332,2.6553794621314024,0.015416248896707993,-0.15041955849970806
A,Healthcare,Diagnostics & Research,2022-08-16,0.6501469199638722,0.251685998,-20.513317,-49.733,0.03870001704463356,0.3629067369561067,0.0093198758199544,-0.0893595980020302,0.1514629605304011,0.2408225585324313,0.9765100671140939,0.8120805369127517,0.8691275167785235,0.21140939597315436,0.5771812080536913,0.4161073825503356,0.758221476510067,6.0,298,0.9832214765100671,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.39556039184528613,2.6800214483314027,0.009950131695040393,-0.10966015212876906
CPRX,Healthcare,Biotechnology,2021-11-10,0.4144048554105145,0.42179201200000005,-9.995089,-0.265,0.026306235450643145,0.4978716358930207,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.8355704697986577,0.9496644295302014,0.6073825503355704,0.5503355704697986,0.9932885906040269,0.7181208053691275,0.7503355704697987,7.0,298,0.9798657718120806,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.15981832729192846,2.8501274623314026,0.011050285707991794,0.02530474680814493
RPRX,Healthcare,Biotechnology,2022-08-04,0.42477428053418514,0.5369380026,-9.909174,-90.32,0.03183628251790403,0.48052872539933583,0.0052285989532046,-0.0673283417855358,0.0969046246100115,0.1642329663955473,0.8624161073825504,0.9731543624161074,0.8523489932885906,0.5637583892617449,0.2751677852348993,0.6912751677852349,0.7441275167785235,8.0,298,0.9765100671140939,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.17018775241559908,2.9652734529314024,0.005858854828290594,0.007961836314460069
INCY,Healthcare,Biotechnology,2021-11-02,0.324959539076933,0.299472,-11.337042,-0.701,0.026306235450643145,0.3113223988611697,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.6879194630872483,0.889261744966443,0.6073825503355704,0.5201342281879194,0.9731543624161074,0.26174496644295303,0.7389261744966443,9.0,298,0.9731543624161074,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.07037301095834692,2.7278074503314027,0.011050285707991794,-0.16124449022370607
JNJ,Healthcare,Drug Manufacturers - General,2023-01-24,0.5321089716126051,0.30423401400000005,-18.635971,-67.73,0.02813372113036015,0.46954848343292976,0.0051751332202473,-0.1077657901386835,0.0761809072266187,0.1839466973653023,0.9429530201342282,0.8926174496644296,0.8422818791946308,0.2550335570469799,0.5067114093959731,0.6778523489932886,0.735738255033557,10.0,298,0.9697986577181208,Buy,0.25458652811858606,-2.4283354503314025,-0.0006302558750859936,0.47256688908487576,0.5013422818791946,0.277522443494019,2.7325694643314025,0.0058053890953332936,-0.003018405651945999
BAH,Industrials,Consulting Services,2022-07-29,0.6056830796635932,0.2593139972,-11.507356,-373.032,0.07150476831471399,0.35964842175299566,0.0169943843553607,-0.1065028874389695,0.1311639598374988,0.2376668472764684,0.924812030075188,0.8947368421052632,0.8796992481203008,0.7556390977443609,0.07142857142857142,0.40601503759398494,0.7729323308270677,1.0,266,1.0,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.29276522713787156,0.2917705613269925,0.005613365669954335,-0.09062937144170041
OTIS,Industrials,Specialty Industrial Machinery,2023-02-01,0.6441263509787483,0.1585100016,-15.129546,-72.097,0.16306688010648274,0.3570477511671987,0.024138960618531,-0.0623300213711025,0.0857000233313426,0.1480300447024451,0.9586466165413534,0.6052631578947368,0.9962406015037594,0.6203007518796992,0.48872180451127817,0.39849624060150374,0.7612781954887218,2.0,266,0.9962406015037594,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.3312084984530266,0.1909665657269925,0.012757941933124637,-0.09323004202749735
ADT,Industrials,Security & Protection Services,2021-11-09,0.6396704002311495,0.28122398800000004,-6.9802985,-204.431,0.026306235450643145,0.2473454096992678,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9511278195488722,0.9172932330827067,0.4342105263157895,0.8721804511278195,0.13157894736842105,0.13909774436090225,0.7404135338345865,3.0,266,0.9924812030075187,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.32675254770542783,0.31368055212699253,-0.0009609888525005644,-0.20293238349542828
DAC,Industrials,Marine Shipping,2022-05-17,0.22818762795742736,0.3805339931999999,-5.3199997,-26.173,0.029131668727991045,0.316491026791389,0.0111544951301557,-0.1634983386168186,0.2193999464982133,0.3828982851150319,0.38721804511278196,0.9624060150375939,0.7443609022556391,0.9060150375939849,0.8308270676691729,0.24812030075187969,0.7351503759398497,4.0,266,0.9887218045112782,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,-0.08473022456829432,0.4129905573269924,-0.0002265235552506642,-0.13378676640330706
AXON,Industrials,Aerospace & Defense,2022-11-08,0.6492084675320211,0.15392999999999998,-42.79718,-52.074,0.09190631694707384,0.0072156072971363006,0.0311687943494968,-0.1411834122104894,0.1979521714853407,0.3391355836958302,0.9661654135338346,0.575187969924812,0.924812030075188,0.05263157894736842,0.6428571428571429,0.04887218045112782,0.7349624060150376,5.0,266,0.9849624060150376,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.3362906150062994,0.18638656412699248,0.019787775664090436,-0.44306218589755975
TNET,Industrials,Staffing & Employment Services,2021-10-25,0.6168714664985482,0.5075319996000001,-9.89118,-1139.759,0.026306235450643145,0.29051977009910995,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9360902255639098,0.9924812030075187,0.4342105263157895,0.8045112781954887,0.03007518796992481,0.20300751879699247,0.7321428571428572,6.0,266,0.981203007518797,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.3039536139728265,0.5399885637269926,-0.0009609888525005644,-0.15975802309558612
CNI,Industrials,Railroads,2022-07-26,0.3801991774235301,0.3034160012,-19.221964,-105.664,0.1040018903016027,0.34600512598328365,0.0156584830135352,-0.0517184848352865,0.0988401152655003,0.1505586001007868,0.6654135338345865,0.9360902255639098,0.943609022556391,0.44360902255639095,0.3308270676691729,0.3458646616541353,0.731954887218045,7.0,266,0.9774436090225564,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.06728132489780841,0.3358725653269925,0.0042774643281288365,-0.10427266721141243
GE,Industrials,Aerospace & Defense,2023-01-24,0.5507213633659531,0.2389980086,-38.04112,-116.527,0.12913947849215815,0.422792911441066,0.0336311383679516,-0.1252367448662961,0.1351871752327409,0.2604239200990371,0.8947368421052632,0.8609022556390977,0.9736842105263158,0.08270676691729323,0.2894736842105263,0.6428571428571429,0.7065789473684211,8.0,266,0.9736842105263158,Buy,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.23780351084023144,0.2714545727269925,0.022250119682545234,-0.027484881753630064
JCI,Industrials,Building Products & Equipment,2023-02-01,0.5429214521506225,0.167851998,-25.714973,-70.317,0.03859078027304529,0.2577117068871369,0.0091461338837327,-0.1201759451898532,0.1168261373863509,0.2370020825762041,0.8872180451127819,0.6466165413533834,0.7744360902255639,0.21804511278195488,0.5150375939849624,0.15037593984962405,0.6966165413533835,9.0,266,0.9699248120300752,Hold,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.2300035996249008,0.2003085621269925,-0.0022348848016736644,-0.19256608630755917
STN,Industrials,Engineering & Construction,2021-11-06,0.660884827602264,0.1889000012,-15.014295,-76.672,0.026306235450643145,0.28793224907020193,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9736842105263158,0.7142857142857143,0.4342105263157895,0.6278195488721805,0.44360902255639095,0.19924812030075187,0.6960526315789475,10.0,266,0.9661654135338346,Hold,0.3129178525257217,-0.0324565641269925,0.011381018685406365,0.4502777931946961,0.5015037593984962,0.3479669750765423,0.2213565653269925,-0.0009609888525005644,-0.16234554412449415
AIV,Real Estate,REIT - Residential,2021-07-30,0.5928855920258032,0.7515619988000001,6.488889,-157.477,0.026306235450643145,0.2287630655903563,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9712230215827338,0.9928057553956835,0.4028776978417266,0.8920863309352518,0.33093525179856115,0.1366906474820144,0.7802158273381296,1.0,139,1.0,Buy,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.30965067309115024,0.5117797975314102,-0.0038928960423232576,-0.18142946242202512
AMT,Real Estate,REIT - Specialty,2022-10-27,0.5766354160920302,0.36308200199999996,-27.632015,-444.55,0.07314576130924652,0.34457316737870863,0.0335040895919272,-0.1718336810644281,0.2862108569439633,0.4580445380083914,0.9568345323741008,0.8345323741007195,0.8561151079136691,0.4028776978417266,0.17266187050359713,0.43884892086330934,0.7327338129496404,2.0,139,0.9928057553956835,Buy,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.29340049715737726,0.12329980073141006,0.019191163716698142,-0.0656193606336728
EPR,Real Estate,REIT - Specialty,2022-11-03,0.29102658947385357,0.39351600000000003,-19.543047,-134.85,0.19662864668934502,0.350691546674033,0.0815786499862483,-0.0844864866193693,0.3303994149577695,0.4148859015771389,0.5899280575539568,0.8776978417266187,1.0,0.5539568345323741,0.4028776978417266,0.45323741007194246,0.7172661870503597,3.0,139,0.9856115107913669,Buy,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.007791670539200657,0.15373379873141013,0.06726572411101923,-0.05950098133834841
LAMR,Real Estate,REIT - Specialty,2022-08-03,0.4876251479516032,0.356622,-23.558685,-504.797,0.0706871733717859,0.42001865953941947,0.0198041484486731,-0.1406762500278887,0.1394888325018413,0.28016508252973,0.8848920863309353,0.8129496402877698,0.8489208633093526,0.45323741007194246,0.1366906474820144,0.6258992805755396,0.6906474820143885,4.0,139,0.9784172661870504,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.2043902290169503,0.1168397987314101,0.005491222573444041,0.00982613152703804
IRM,Real Estate,REIT - Specialty,2022-11-03,0.6916637823942845,0.18829199880000003,-47.17789,-72.097,0.11582880984771045,0.42892156132234455,0.043524521184924,-0.0873688424892596,0.2883960938278728,0.3757649363171324,1.0,0.37410071942446044,0.9640287769784173,0.16546762589928057,0.7697841726618705,0.6474820143884892,0.6651079136690647,5.0,139,0.9712230215827338,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.4084288634596316,-0.051490202468589874,0.029211595309694943,0.018729033309963117
SUI,Real Estate,REIT - Residential,2021-10-26,0.6209752794223433,0.25749399996,-44.184746,-62.535,0.026306235450643145,0.26205473453882017,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9856115107913669,0.5683453237410072,0.4028776978417266,0.18705035971223022,0.8489208633093526,0.17266187050359713,0.6553956834532375,6.0,139,0.9640287769784173,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.3377403604876904,0.017711798691410097,-0.0038928960423232576,-0.14813779347356126
WPC,Real Estate,REIT - Diversified,2021-10-29,0.5718042534735781,0.3754320086,-21.800844,-104.704,0.026306235450643145,0.4908972412557111,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9496402877697842,0.8489208633093526,0.4028776978417266,0.49640287769784175,0.5251798561151079,0.8345323741007195,0.6489208633093524,7.0,139,0.9568345323741008,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.2885693345389252,0.13564980733141008,-0.0038928960423232576,0.08070471324332967
JLL,Real Estate,Real Estate Services,2022-08-03,0.4364433210010864,0.14930399479999998,-11.696884,-53.531,0.10517874384531095,0.4458763792061511,0.0286795828610908,-0.1344568521520351,0.1382168519998855,0.2726737041519206,0.8345323741007195,0.2805755395683453,0.920863309352518,0.6330935251798561,0.9136690647482014,0.7122302158273381,0.6464028776978418,8.0,139,0.9496402877697842,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.1532084020664335,-0.09047820646858992,0.014366656985861743,0.035683851193769656
REG,Real Estate,REIT - Retail,2021-11-05,0.37762433379888,0.313494002,-31.43002,-73.218,0.026306235450643145,0.3026605324159464,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.7769784172661871,0.7266187050359713,0.4028776978417266,0.34532374100719426,0.7410071942446043,0.2589928057553957,0.6392086330935252,9.0,139,0.9424460431654677,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,0.09438941486422708,0.0737118007314101,-0.0038928960423232576,-0.107531995596435
PLD,Real Estate,REIT - Industrial,2023-01-18,0.26594173139399047,0.3261260044,-44.037796,-60.934,0.1128312554120275,0.47532750143562286,0.0271742364491891,-0.0740379540484995,0.1668006639275352,0.2408386179760347,0.5179856115107914,0.7553956834532374,0.9568345323741008,0.19424460431654678,0.8633093525179856,0.7913669064748201,0.6363309352517986,10.0,139,0.935251798561151,Hold,0.2832349189346529,0.2397822012685899,0.014312925875229058,0.41019252801238143,0.5028776978417266,-0.017293187540662447,0.0863438031314101,0.012861310573960042,0.06513497342324143
YMM,Technology,Software - Application,2022-11-23,0.6349579181915787,0.33823800660000003,-9.684663,-0.062,0.07295218592851942,0.21263407730930273,0.0490916263408929,-0.2194954628731376,0.4534323289932807,0.6729277918664183,0.9707602339181286,0.8801169590643275,0.9093567251461988,0.7982456140350878,1.0,0.21637426900584794,0.9027777777777778,1.0,342,1.0,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.35303716754173103,0.6086618610600767,0.04073971656312285,-0.21207961933407643
NICE,Technology,Software - Application,2021-11-11,0.5925424427220263,0.244721998,-7.0188003,-2.341,0.026306235450643145,0.15139742911140058,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9502923976608187,0.7485380116959064,0.5350877192982456,0.8567251461988304,0.9152046783625731,0.19005847953216373,0.7899122807017543,2.0,342,0.9970760233918129,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.31062169207217866,0.5151458524600766,0.0020681200551357568,-0.2733162675319786
BLKB,Technology,Software - Application,2021-11-04,0.7092848586694491,1.030728,-4.7494035,-3457.183,0.026306235450643145,0.19132521931794724,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.9941520467836257,0.9970760233918129,0.5350877192982456,0.9064327485380117,0.008771929824561403,0.20175438596491227,0.776169590643275,3.0,342,0.9941520467836258,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.4273641080196015,1.3011518544600766,0.0020681200551357568,-0.23338847732543191
DOX,Technology,Software - Infrastructure,2022-08-03,0.6454777850682654,0.18020799599999998,-7.163331,-31.191,0.05641936439330406,0.27613472331712224,0.0141900168027633,-0.1551925028729101,0.0963161863154246,0.2515086891883347,0.9736842105263158,0.5672514619883041,0.8567251461988304,0.8508771929824561,0.5760233918128655,0.32456140350877194,0.7668128654970761,4.0,342,0.9912280701754386,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.36355703441841775,0.4506318504600766,0.005838107024993256,-0.1485789733262569
QLYS,Technology,Software - Infrastructure,2021-11-03,0.4556588047736519,0.39837,-13.28107,-9.165,0.026306235450643145,0.24042701957342286,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.8187134502923976,0.9122807017543859,0.5350877192982456,0.6491228070175439,0.7719298245614035,0.2631578947368421,0.7555555555555555,5.0,342,0.9883040935672515,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.17373805412380428,0.6687938544600767,0.0020681200551357568,-0.1842866770699563
ADBE,Technology,Software - Application,2021-12-16,0.44795751575535114,0.470628012,-8.980935,-58.34,0.026306235450643145,0.2252241028685215,0.0104200298329058,-0.173299755423342,0.2235777970188133,0.396103940688161,0.8070175438596491,0.9707602339181286,0.5350877192982456,0.8128654970760234,0.43567251461988304,0.23391812865497075,0.7529239766081871,6.0,342,0.9853801169590644,Buy,0.2819207506498476,-0.2704238544600766,0.008351909777770044,0.42471369664337916,0.5011695906432748,0.16603676510550353,0.7410518664600766,0.0020681200551357568,-0.19948959377485767
